"pid","aisle_no","title","main_image","short_name","slug","sku","bid","special_offers_meesage","highlight","body","cost","mrp","taxed","specification","parent_pid","status","created_at","updated_at"
"134","15","Mr. Clean Squeeze Mop","4282.jpg","Mr. Clean Squeeze Mop","mr-clean-squeeze-mop",NULL,"345",,NULL,NULL,"18.29","18.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"135","15","Murphy Wood Cleaner, Squirt & Mop","16817.jpg","Murphy Wood Cleaner, Squirt & Mop","murphy-wood-cleaner-squirt-mop",NULL,"346",,NULL,NULL,"4.29","4.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"136","15","Swiffer Sweeper Dry Sweeping Pad Multi Surface Refills for Dusters floor mop,","18054.jpg","Swiffer Sweeper Dry Sweeping Pad Multi Surface Refills for Dusters floor mop,","swiffer-sweeper-dry-sweeping-pad-multi-surface-refills-for-dusters-floor-mop",NULL,"347",,NULL,NULL,"5.39","5.39","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"137","15","Libman Mop Refill, Roller, Nitty Gritty","4317.jpg","Libman Mop Refill, Roller, Nitty Gritty","libman-mop-refill-roller-nitty-gritty",NULL,"344",,NULL,NULL,"8.59","8.59","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"138","15","Swiffer WetJet Starter Kit","16967.jpg","Swiffer WetJet Starter Kit","swiffer-wetjet-starter-kit",NULL,"347",,NULL,NULL,"29.29","29.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"139","8","Arm & Hammer Fridge-N-Freezer deodorizing Baking Soda","15687.jpg","Arm & Hammer Fridge-N-Freezer deodorizing Baking Soda","arm-hammer-fridge-n-freezer-deodorizing-baking-soda",NULL,"9",,NULL,NULL,"0.99","0.99","1",NULL,"0","1","2020-08-30 21:51:32","2020-09-17 13:53:15"
"140","15","Butler Gum Copper Mesh Scourers","No Image.jpg","Butler Gum Copper Mesh Scourers","butler-gum-copper-mesh-scourers",NULL,"339",,NULL,NULL,"2.79","2.79","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"141","15","Butler Gum Crumb Catcher","4271.jpg","Butler Gum Crumb Catcher","butler-gum-crumb-catcher",NULL,"339",,NULL,NULL,"2.99","2.99","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"142","15","Butler Gum Plastic Angled Broom","No Image.jpg","Butler Gum Plastic Angled Broom","butler-gum-plastic-angled-broom",NULL,"339",,NULL,NULL,"8.59","8.59","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"143","15","Butler Gum Scrubber Dishwand","No Image.jpg","Butler Gum Scrubber Dishwand","butler-gum-scrubber-dishwand",NULL,"339",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"144","15","Butler Gum Stainless Steel Scrubbers","No Image.jpg","Butler Gum Stainless Steel Scrubbers","butler-gum-stainless-steel-scrubbers",NULL,"339",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"145","15","Cameo Aluminum & Stainless Steel Cleaner","16755.jpg","Cameo Aluminum & Stainless Steel Cleaner","cameo-aluminum-stainless-steel-cleaner",NULL,"348",,NULL,NULL,"1.99","1.99","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"146","15","Drano Dual-Force Foamer","16795.jpg","Drano Dual-Force Foamer","drano-dual-force-foamer",NULL,"341",NULL,NULL,NULL,"5.19","5.19","1",NULL,"0","1","2020-08-30 21:51:32","2020-09-15 08:59:11"
"147","15","Drano Max Gel Pro Strength Clog Remover","16770.jpg","Drano Max Gel Pro Strength Clog Remover","drano-max-gel-pro-strength-clog-remover",NULL,"341",NULL,NULL,NULL,"5.19","5.19","1",NULL,"0","1","2020-08-30 21:51:32","2020-09-15 08:59:26"
"148","15","Easy-Off Oven Cleaner Fume Free Lemon","16786.jpg","Easy-Off Oven Cleaner Fume Free Lemon","easy-off-oven-cleaner-fume-free-lemon",NULL,"349",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"149","15","Easy-Off Oven Cleaner Heavy Duty Fresh","16799.jpg","Easy-Off Oven Cleaner Heavy Duty Fresh","easy-off-oven-cleaner-heavy-duty-fresh",NULL,"349",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"150","15","Endust Multi-Surface Dusting Spray Lemon Zest","16756.jpg","Endust Multi-Surface Dusting Spray Lemon Zest","endust-multi-surface-dusting-spray-lemon-zest",NULL,"350",,NULL,NULL,"4.59","4.59","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"151","15","Mr. Clean with Febreze Freshness Lavender Vanilla & Comfort Multi-Purpose Cleaner","18052.jpg","Mr. Clean with Febreze Freshness Lavender Vanilla & Comfort Multi-Purpose Cleaner","mr-clean-with-febreze-freshness-lavender-vanilla-comfort-multi-purpose-cleaner",NULL,"327",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"152","15","Scott's Liquid Gold Wood Care, Fresh Almond Scent","16814.jpg","Scott's Liquid Gold Wood Care, Fresh Almond Scent","scott-s-liquid-gold-wood-care-fresh-almond-scent",NULL,"3048",,NULL,NULL,"5.49","5.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"153","15","Scrub Free Daily Shower Cleaner Fresh Clean Scent","16769.jpg","Scrub Free Daily Shower Cleaner Fresh Clean Scent","scrub-free-daily-shower-cleaner-fresh-clean-scent",NULL,"3049",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"154","15","Scrubbing Bubbles Mega Shower Foamer with Ultra Cling Wide Spray Glade Rainshower","4295.jpg","Scrubbing Bubbles Mega Shower Foamer with Ultra Cling Wide Spray Glade Rainshower","scrubbing-bubbles-mega-shower-foamer-with-ultra-cling-wide-spray-glade-rainshower",NULL,"323",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"155","15","Glass Plus Ammonia Free Streak Free Shine","16775.jpg","Glass Plus Ammonia Free Streak Free Shine","glass-plus-ammonia-free-streak-free-shine",NULL,"351",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"156","15","Helping Hand Plunger, Red","16821.jpg","Helping Hand Plunger, Red","helping-hand-plunger-red",NULL,"352",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"157","15","Holloway House Floor Cleaner, Multi-Surface, Quick Shine, Bottle","16824.jpg","Holloway House Floor Cleaner, Multi-Surface, Quick Shine, Bottle","holloway-house-floor-cleaner-multi-surface-quick-shine-bottle",NULL,"353",,NULL,NULL,"4.69","4.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"158","15","Libman Precision Angle Broom With Dustpan","4318.jpg","Libman Precision Angle Broom With Dustpan","libman-precision-angle-broom-with-dustpan",NULL,"344",,NULL,NULL,"14.69","14.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"159","15","Market Basket 360 Duster","Market Basket.jpg","Market Basket 360 Duster","market-basket-360-duster",NULL,"354",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"160","15","Market Basket Clear Ammonia","Market Basket.jpg","Market Basket Clear Ammonia","market-basket-clear-ammonia",NULL,"354",,NULL,NULL,"1.89","1.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"161","15","Market Basket Lemon Furniture Polish","Market Basket.jpg","Market Basket Lemon Furniture Polish","market-basket-lemon-furniture-polish",NULL,"354",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"162","15","Method All-Purpose Surface Cleaner Pink Grapefruit","16765.jpg","Method All-Purpose Surface Cleaner Pink Grapefruit","method-all-purpose-surface-cleaner-pink-grapefruit",NULL,"355",NULL,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-10-12 22:52:19"
"163","15","Mr. Clean Bliss Premium Latex-Free Gloves Size M","4277.jpg","Mr. Clean Bliss Premium Latex-Free Gloves Size M","mr-clean-bliss-premium-latex-free-gloves-size-m",NULL,"345",,NULL,NULL,"4.59","4.59","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"164","15","Mr. Clean Gloves, Premium Latex, Medium","4278.jpg","Mr. Clean Gloves, Premium Latex, Medium","mr-clean-gloves-premium-latex-medium",NULL,"345",,NULL,NULL,"3.09","3.09","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"165","15","Mr. Clean Magic Eraser Bath, Cleaning Pads with Durafoam, Meadows & Rain","4276.jpg","Mr. Clean Magic Eraser Bath, Cleaning Pads with Durafoam, Meadows & Rain","mr-clean-magic-eraser-bath-cleaning-pads-with-durafoam-meadows-rain",NULL,"345",,NULL,NULL,"5.49","5.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"166","15","Mr. Clean Magic Eraser Original, Cleaning Pads with Durafoam","18049.jpg","Mr. Clean Magic Eraser Original, Cleaning Pads with Durafoam","mr-clean-magic-eraser-original-cleaning-pads-with-durafoam",NULL,"345",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"167","15","Mr. Clean Magic Eraser Original, Cleaning Pads with Durafoam","4281.jpg","Mr. Clean Magic Eraser Original, Cleaning Pads with Durafoam","mr-clean-magic-eraser-original-cleaning-pads-with-durafoam-1",NULL,"345",NULL,NULL,NULL,"5.99","5.99","1",NULL,"0","1","2020-08-30 21:51:32","2020-09-17 17:19:39"
"168","15","Kaboom with the Power of Oxi Clean Stain Fighters Shower, Tub & Tile Cleaner","16791.jpg","Kaboom with the Power of Oxi Clean Stain Fighters Shower, Tub & Tile Cleaner","kaboom-with-the-power-of-oxi-clean-stain-fighters-shower-tub-tile-cleaner",NULL,"333",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"169","15","Pine-Sol Dilutable Cleaner","16782.jpg","Pine-Sol Dilutable Cleaner","pine-sol-dilutable-cleaner",NULL,"356",,NULL,NULL,"4.59","4.59","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"170","15","Pledge Enhancing Polish Lemon","16793.jpg","Pledge Enhancing Polish Lemon","pledge-enhancing-polish-lemon",NULL,"357",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"171","15","Pledge Floor Care Hardwood Cleaner","16810.jpg","Pledge Floor Care Hardwood Cleaner","pledge-floor-care-hardwood-cleaner",NULL,"357",,NULL,NULL,"5.19","5.19","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"172","15","Pledge Multi Surface Everyday Cleaner Lavender & Peach Blossom","16835.jpg","Pledge Multi Surface Everyday Cleaner Lavender & Peach Blossom","pledge-multi-surface-everyday-cleaner-lavender-peach-blossom",NULL,"357",,NULL,NULL,"6.29","6.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"173","15","Resolve Pet Expert Carpet Foam Carpet Foam","16802.jpg","Resolve Pet Expert Carpet Foam Carpet Foam","resolve-pet-expert-carpet-foam-carpet-foam",NULL,"358",,NULL,NULL,"6.09","6.09","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"174","15","Resolve Pet Expert Carpet Stain Remover","16781.jpg","Resolve Pet Expert Carpet Stain Remover","resolve-pet-expert-carpet-stain-remover",NULL,"358",,NULL,NULL,"6.09","6.09","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"175","15","Scotch-Brite Dobie Cleaning Pad","4304.jpg","Scotch-Brite Dobie Cleaning Pad","scotch-brite-dobie-cleaning-pad",NULL,"359",,NULL,NULL,"2.99","2.99","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"176","15","Scotch-Brite Scour Pad Heavy Duty","4306.jpg","Scotch-Brite Scour Pad Heavy Duty","scotch-brite-scour-pad-heavy-duty",NULL,"359",,NULL,NULL,"2.19","2.19","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"177","15","Scotch-Gard Fabric & Upholstery Protector","16759.jpg","Scotch-Gard Fabric & Upholstery Protector","scotch-gard-fabric-upholstery-protector",NULL,"360",,NULL,NULL,"8.59","8.59","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"178","15","Scrubbing Bubbles Mega Shower Foamer Rainshower","4293.jpg","Scrubbing Bubbles Mega Shower Foamer Rainshower","scrubbing-bubbles-mega-shower-foamer-rainshower",NULL,"334",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-09-21 11:06:40"
"179","15","Simple Green All-Purpose Cleaner Concentrated","16798.jpg","Simple Green All-Purpose Cleaner Concentrated","simple-green-all-purpose-cleaner-concentrated",NULL,"361",,NULL,NULL,"3.89","3.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"180","15","Spot Shot Carpet Stain Remover, Instant","16826.jpg","Spot Shot Carpet Stain Remover, Instant","spot-shot-carpet-stain-remover-instant",NULL,"362",,NULL,NULL,"5.39","5.39","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"181","15","Liquid Plumr Drain Opener","16778.jpg","Liquid Plumr Drain Opener","liquid-plumr-drain-opener",NULL,"4",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"182","15","Spic & Span Multi-Surface Cleaner Sun Fresh","16816.jpg","Spic & Span Multi-Surface Cleaner Sun Fresh","spic-span-multi-surface-cleaner-sun-fresh",NULL,"330",,NULL,NULL,"3.29","3.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"183","15","Swiffer Dusters Dusting Kit (1 Handle, 5 Dusters)","18050.jpg","Swiffer Dusters Dusting Kit (1 Handle, 5 Dusters)","swiffer-dusters-dusting-kit-1-handle-5-dusters",NULL,"347",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"184","15","Swiffer Heavy Duty Extendable Handle Starter Kit","4287.jpg","Swiffer Heavy Duty Extendable Handle Starter Kit","swiffer-heavy-duty-extendable-handle-starter-kit",NULL,"347",,NULL,NULL,"9.79","9.79","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"185","15","Swiffer Heavy Duty Refills","18053.jpg","Swiffer Heavy Duty Refills","swiffer-heavy-duty-refills",NULL,"347",,NULL,NULL,"10.99","10.99","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"186","15","Swiffer Multi Surface Floor Cleaner Spray Moping Pads Refill","18084.jpg","Swiffer Multi Surface Floor Cleaner Spray Moping Pads Refill","swiffer-multi-surface-floor-cleaner-spray-moping-pads-refill",NULL,"347",NULL,NULL,NULL,"9.79","9.79","1",NULL,"0","1","2020-08-30 21:51:32","2020-11-03 18:36:23"
"187","15","Swiffer Sweeper Dry + Wet Sweeping Kit","4290.jpg","Swiffer Sweeper Dry + Wet Sweeping Kit","swiffer-sweeper-dry-wet-sweeping-kit",NULL,"347",,NULL,NULL,"29.29","29.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"188","15","Tarn-x Tarnish Remover","16758.jpg","Tarn-x Tarnish Remover","tarn-x-tarnish-remover",NULL,"363",,NULL,NULL,"5.89","5.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"189","15","Weiman Cook Top Scrubbing Pads","4310.jpg","Weiman Cook Top Scrubbing Pads","weiman-cook-top-scrubbing-pads",NULL,"340",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"190","15","Weiman Degreaser, Gas Range, Heavy Duty","4312.jpg","Weiman Degreaser, Gas Range, Heavy Duty","weiman-degreaser-gas-range-heavy-duty",NULL,"340",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"191","15","Weiman Jewelry Cleaner","4315.jpg","Weiman Jewelry Cleaner","weiman-jewelry-cleaner",NULL,"340",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"192","15","Weiman Lemon Oil Furniture Polish With UVX-15 Sunscreen","4316.jpg","Weiman Lemon Oil Furniture Polish With UVX-15 Sunscreen","weiman-lemon-oil-furniture-polish-with-uvx-15-sunscreen",NULL,"340",,NULL,NULL,"5.49","5.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"193","15","Windex Cleaner Crystal Rain Ammonia-Free","18056.jpg","Windex Cleaner Crystal Rain Ammonia-Free","windex-cleaner-crystal-rain-ammonia-free",NULL,"364",NULL,NULL,NULL,"4.29","4.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-10-12 22:51:56"
"194","15","Woolite Carpet Foam, Large Area, Heavy Traffic","16800.jpg","Woolite Carpet Foam, Large Area, Heavy Traffic","woolite-carpet-foam-large-area-heavy-traffic",NULL,"365",,NULL,NULL,"4.89","4.89","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"195","15","Wrights Silver Polish, Anti-Tarnish","16757.jpg","Wrights Silver Polish, Anti-Tarnish","wrights-silver-polish-anti-tarnish",NULL,"366",,NULL,NULL,"4.29","4.29","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"196","15","Butler Gum Copper Heavy Duty Scrub Bob","No Image.jpg","Butler Gum Copper Heavy Duty Scrub Bob","butler-gum-copper-heavy-duty-scrub-bob",NULL,"339",,NULL,NULL,"2.79","2.79","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"197","15","Libman Poly Mesh Scrub Bob","No Image.jpg","Libman Poly Mesh Scrub Bob","libman-poly-mesh-scrub-bob",NULL,"344",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"198","15","Brillo Estracell Heavy Duty Scrub Sponge","16773.jpg","Brillo Estracell Heavy Duty Scrub Sponge","brillo-estracell-heavy-duty-scrub-sponge",NULL,"367",,NULL,NULL,"2.09","2.09","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"199","15","Brillo Heavy Duty Steel Wool Soap Pads - 10 CT","16957.jpg","Brillo Heavy Duty Steel Wool Soap Pads - 10 CT","brillo-heavy-duty-steel-wool-soap-pads-10-ct",NULL,"367",,NULL,NULL,"3.09","3.09","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"200","15","Brillo Steel Wool Soap Pads","16763.jpg","Brillo Steel Wool Soap Pads","brillo-steel-wool-soap-pads",NULL,"367",,NULL,NULL,"2.19","2.19","1",NULL,"0","1","2020-08-30 21:51:32","2020-08-30 21:51:32"
"201","15","Scotch-Brite Greener Clean Non-Scratch Scrub Sponges","4307.jpg","Scotch-Brite Greener Clean Non-Scratch Scrub Sponges","scotch-brite-greener-clean-non-scratch-scrub-sponges",NULL,"359",,NULL,NULL,"2.99","2.99","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"202","15","Scotch-Brite Heavy Duty Scrub Sponges","4303.jpg","Scotch-Brite Heavy Duty Scrub Sponges","scotch-brite-heavy-duty-scrub-sponges",NULL,"359",,NULL,NULL,"5.49","5.49","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"203","15","Scotch-Brite Heavy Duty Scrub Sponges","4305.jpg","Scotch-Brite Heavy Duty Scrub Sponges","scotch-brite-heavy-duty-scrub-sponges-1",NULL,"359",,NULL,NULL,"3.09","3.09","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"204","15","Scotch-Brite Non-Scratch Scrub Sponges","4300.jpg","Scotch-Brite Non-Scratch Scrub Sponges","scotch-brite-non-scratch-scrub-sponges",NULL,"359",,NULL,NULL,"2.99","2.99","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"205","15","Scotch-Brite Non-Scratch Scrub Sponges","4302.jpg","Scotch-Brite Non-Scratch Scrub Sponges","scotch-brite-non-scratch-scrub-sponges-1",NULL,"359",,NULL,NULL,"5.49","5.49","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"206","15","Scotch-Brite Soap Filled Heavy Duty Scrub Sponges","4301.jpg","Scotch-Brite Soap Filled Heavy Duty Scrub Sponges","scotch-brite-soap-filled-heavy-duty-scrub-sponges",NULL,"359",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"207","15","SOS Sponges","16761.jpg","SOS Sponges","sos-sponges",NULL,"369",,NULL,NULL,"3.69","3.69","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"208","15","SOS Sponges","16787.jpg","SOS Sponges","sos-sponges-1",NULL,"369",,NULL,NULL,"2.49","2.49","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"209","15","SOS Sponges","16797.jpg","SOS Sponges","sos-sponges-2",NULL,"369",,NULL,NULL,"2.79","2.79","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"210","15","SOS Sponges","16767.jpg","SOS Sponges","sos-sponges-3",NULL,"369",,NULL,NULL,"2.69","2.69","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"211","15","SOS Sponges","16768.jpg","SOS Sponges","sos-sponges-4",NULL,"369",,NULL,NULL,"1.39","1.39","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"212","15","SOS Sponges","16790.jpg","SOS Sponges","sos-sponges-5",NULL,"369",,NULL,NULL,"2.69","2.69","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"213","15","Clorox Bleach & Blue Automatic Toilet Bowl Cleaner Rain Clean - 2 CT","4263.jpg","Clorox Bleach & Blue Automatic Toilet Bowl Cleaner Rain Clean - 2 CT","clorox-bleach-blue-automatic-toilet-bowl-cleaner-rain-clean-2-ct",NULL,"370",,NULL,NULL,"6.69","6.69","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"214","15","Lysol Bleach Toilet Bowl Cleaner","4252.jpg","Lysol Bleach Toilet Bowl Cleaner","lysol-bleach-toilet-bowl-cleaner",NULL,"331",NULL,NULL,NULL,"4.29","4.29","1",NULL,"0","1","2020-08-30 21:51:33","2020-09-17 16:41:07"
"215","15","Market Basket Toilet Bowl Cleaner","Market Basket.jpg","Market Basket Toilet Bowl Cleaner","market-basket-toilet-bowl-cleaner",NULL,"354",,NULL,NULL,"1.49","1.49","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
"216","15","Clorox Toilet Bowl Cleaner","4262.jpg","Clorox Toilet Bowl Cleaner","clorox-toilet-bowl-cleaner",NULL,"370",NULL,NULL,NULL,"5.29","5.29","1",NULL,"0","1","2020-08-30 21:51:33","2020-10-21 19:30:51"
"217","15","Clorox Toilet Bowl Cleaner","4265.jpg","Clorox Toilet Bowl Cleaner","clorox-toilet-bowl-cleaner-1",NULL,"370",,NULL,NULL,"6.69","6.69","1",NULL,"0","1","2020-08-30 21:51:33","2020-08-30 21:51:33"
